## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-07-28T20:59:16.510Z  / File Creation Date = Date for Citation
#CITATION: "Ocean Networks Canada Society. 2024. Cambridge Bay Conductivity Temperature Depth Deployed 2024-08-29. Ocean Networks Canada Society. https://doi.org/10.34943/83c71dca-11d5-41f4-81c1-fa03bfb1f4a8. Subset Query: 31682819. Accessed 2025-07-28."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_ConductivityTemperatureDepth_20250701T000000Z_20250702T000000Z-clean_MinMax1minute_CSV_META.xml  / Metadata file name
#SEARCHID:  51625886                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113000                         / Latitude North
#LONGITUDE:  -105.064500                         / Longitude East
#DEPTH:         9.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Conductivity Temperature Depth          / Device Category
#DEVTOT:    1  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2025-07-01T00:00:00.000Z             / Device 1 Deployment Date
#DEVNAME1: "Sea-Bird SeaCAT SBE19plus V2 7128"   / Device Name of Device 1
#DEVCODE1:  SBECTD19p7128                        / Device Code of Device 1
#DEVID1:    23830                                / Device ID of Device 1
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2025-07-01T00:00:00.000Z             / Data Start Time
#DATETO:    2025-07-02T00:00:00.000Z             / Data End Time
#PERIODTOT: 1                                    / Number of Sample Periods
#PERIODST1: 2024-03-19T00:00:00.000Z             / Sample Period 1 Start Time
#PERIOD1:   1                                    / Sensor Sample Period 1 (s)
#RESAMPPRD: 60                                   / Resample Period (s)
#RESAMPTYP: Min/Max                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Minimum and maximum values within resample period  / Resample Description
#TOTSAMPLE: 1440                                 / Samples in File
#TOTSMPEXP: 1440                                 / Samples expected
#DPOPTGAPS: None  / Data Gaps: None - Do not fill gaps 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Conductivity Count", "Conductivity Max Value", "Conductivity Max Date", "Conductivity Max QC Flag", "Conductivity Min Value", "Conductivity Min Date", "Conductivity Min QC Flag", "Density Count", "Density Max Value", "Density Max Date", "Density Max QC Flag", "Density Min Value", "Density Min Date", "Density Min QC Flag", "Depth Count", "Depth Max Value", "Depth Max Date", "Depth Max QC Flag", "Depth Min Value", "Depth Min Date", "Depth Min QC Flag", "Practical Salinity Count", "Practical Salinity Max Value", "Practical Salinity Max Date", "Practical Salinity Max QC Flag", "Practical Salinity Min Value", "Practical Salinity Min Date", "Practical Salinity Min QC Flag", "Pressure Count", "Pressure Max Value", "Pressure Max Date", "Pressure Max QC Flag", "Pressure Min Value", "Pressure Min Date", "Pressure Min QC Flag", "Sigma-t Count", "Sigma-t Max Value", "Sigma-t Max Date", "Sigma-t Max QC Flag", "Sigma-t Min Value", "Sigma-t Min Date", "Sigma-t Min QC Flag", "Sigma-theta (0 dbar) Count", "Sigma-theta (0 dbar) Max Value", "Sigma-theta (0 dbar) Max Date", "Sigma-theta (0 dbar) Max QC Flag", "Sigma-theta (0 dbar) Min Value", "Sigma-theta (0 dbar) Min Date", "Sigma-theta (0 dbar) Min QC Flag", "Sound Speed Count", "Sound Speed Max Value", "Sound Speed Max Date", "Sound Speed Max QC Flag", "Sound Speed Min Value", "Sound Speed Min Date", "Sound Speed Min QC Flag", "Temperature Count", "Temperature Max Value", "Temperature Max Date", "Temperature Max QC Flag", "Temperature Min Value", "Temperature Min Date", "Temperature Min QC Flag"
## END HEADER
2025-07-01T04:07:30.000Z, 60, 2.38389, 2025-07-01T04:07:07.192Z, 1, 2.38326, 2025-07-01T04:07:51.192Z, 1, 60, 1022.559513172, 2025-07-01T04:07:58.192Z, 1, 1022.553809517, 2025-07-01T04:07:14.193Z, 1, 60, 9.07, 2025-07-01T04:07:59.192Z, 1, 9.07, 2025-07-01T04:07:59.192Z, 1, 60, 28.0738, 2025-07-01T04:07:58.192Z, 1, 28.0673, 2025-07-01T04:07:14.193Z, 1, 60, 9.16, 2025-07-01T04:07:53.192Z, 1, 9.158, 2025-07-01T04:07:56.191Z, 1, 60, 22.515366784, 2025-07-01T04:07:58.192Z, 1, 22.509661727, 2025-07-01T04:07:14.193Z, 1, 60, 22.515373938, 2025-07-01T04:07:58.192Z, 1, 22.509668955, 2025-07-01T04:07:14.193Z, 1, 60, 1440.542, 2025-07-01T04:07:12.193Z, 1, 1440.481, 2025-07-01T04:07:59.192Z, 1, 60, 0.1111, 2025-07-01T04:07:12.193Z, 1, 0.0961, 2025-07-01T04:07:59.192Z, 1
2025-07-01T04:08:30.000Z, 60, 2.38325, 2025-07-01T04:08:00.192Z, 1, 2.38271, 2025-07-01T04:08:56.191Z, 1, 60, 1022.567915692, 2025-07-01T04:08:57.194Z, 1, 1022.559557992, 2025-07-01T04:08:00.192Z, 1, 60, 9.07, 2025-07-01T04:08:59.191Z, 1, 9.06, 2025-07-01T04:08:52.191Z, 1, 60, 28.0835, 2025-07-01T04:08:57.194Z, 1, 28.0738, 2025-07-01T04:08:01.205Z, 1, 60, 9.16, 2025-07-01T04:08:31.192Z, 1, 9.157, 2025-07-01T04:08:52.191Z, 1, 60, 22.523769928, 2025-07-01T04:08:57.194Z, 1, 22.51540645, 2025-07-01T04:08:00.192Z, 1, 60, 22.523776991, 2025-07-01T04:08:57.194Z, 1, 22.515413597, 2025-07-01T04:08:00.192Z, 1, 60, 1440.478, 2025-07-01T04:08:00.192Z, 1, 1440.413, 2025-07-01T04:08:57.194Z, 1, 60, 0.0954, 2025-07-01T04:08:00.192Z, 1, 0.0788, 2025-07-01T04:08:57.194Z, 1
2025-07-01T04:09:30.000Z, 60, 2.38576, 2025-07-01T04:09:59.191Z, 1, 2.3826, 2025-07-01T04:09:04.193Z, 1, 60, 1022.585242785, 2025-07-01T04:09:56.195Z, 1, 1022.566556039, 2025-07-01T04:09:23.191Z, 1, 60, 9.07, 2025-07-01T04:09:59.191Z, 1, 9.07, 2025-07-01T04:09:59.191Z, 1, 60, 28.1054, 2025-07-01T04:09:56.195Z, 1, 28.082, 2025-07-01T04:09:23.191Z, 1, 60, 9.16, 2025-07-01T04:09:56.195Z, 1, 9.158, 2025-07-01T04:09:52.205Z, 1, 60, 22.541091905, 2025-07-01T04:09:56.195Z, 1, 22.522406648, 2025-07-01T04:09:23.191Z, 1, 60, 22.541099055, 2025-07-01T04:09:56.195Z, 1, 22.522413737, 2025-07-01T04:09:23.191Z, 1, 60, 1440.524, 2025-07-01T04:09:59.191Z, 1, 1440.384, 2025-07-01T04:09:03.192Z, 1, 60, 0.0963, 2025-07-01T04:09:59.191Z, 1, 0.0715, 2025-07-01T04:09:03.192Z, 1
2025-07-01T04:10:30.000Z, 60, 2.38856, 2025-07-01T04:10:24.191Z, 1, 2.38594, 2025-07-01T04:10:00.195Z, 1, 60, 1022.600618282, 2025-07-01T04:10:33.191Z, 1, 1022.585654381, 2025-07-01T04:10:00.195Z, 1, 60, 9.07, 2025-07-01T04:10:59.203Z, 1, 9.07, 2025-07-01T04:10:59.203Z, 1, 60, 28.1254, 2025-07-01T04:10:33.191Z, 1, 28.1063, 2025-07-01T04:10:00.195Z, 1, 60, 9.16, 2025-07-01T04:10:59.203Z, 1, 9.158, 2025-07-01T04:10:52.190Z, 1, 60, 22.556479941, 2025-07-01T04:10:33.191Z, 1, 22.541515754, 2025-07-01T04:10:00.195Z, 1, 60, 22.556487243, 2025-07-01T04:10:33.191Z, 1, 22.541522956, 2025-07-01T04:10:00.195Z, 1, 60, 1440.644, 2025-07-01T04:10:25.191Z, 1, 1440.532, 2025-07-01T04:10:00.195Z, 1, 60, 0.1174, 2025-07-01T04:10:25.191Z, 1, 0.0978, 2025-07-01T04:10:00.195Z, 1
2025-07-01T04:11:30.000Z, 60, 2.38664, 2025-07-01T04:11:04.190Z, 1, 2.38559, 2025-07-01T04:11:26.189Z, 1, 60, 1022.593102177, 2025-07-01T04:11:40.189Z, 1, 1022.584891793, 2025-07-01T04:11:26.189Z, 1, 60, 9.07, 2025-07-01T04:11:59.189Z, 1, 9.06, 2025-07-01T04:11:45.190Z, 1, 60, 28.1154, 2025-07-01T04:11:40.189Z, 1, 28.1052, 2025-07-01T04:11:26.189Z, 1, 60, 9.16, 2025-07-01T04:11:21.203Z, 1, 9.157, 2025-07-01T04:11:45.190Z, 1, 60, 22.548968094, 2025-07-01T04:11:40.189Z, 1, 22.540752045, 2025-07-01T04:11:26.189Z, 1, 60, 22.548975285, 2025-07-01T04:11:40.189Z, 1, 22.540759224, 2025-07-01T04:11:26.189Z, 1, 60, 1440.547, 2025-07-01T04:11:00.190Z, 1, 1440.507, 2025-07-01T04:11:59.189Z, 1, 60, 0.0987, 2025-07-01T04:11:08.190Z, 1, 0.0915, 2025-07-01T04:11:59.189Z, 1
2025-07-01T04:12:30.000Z, 60, 2.38814, 2025-07-01T04:12:59.189Z, 1, 2.38529, 2025-07-01T04:12:06.189Z, 1, 60, 1022.613928488, 2025-07-01T04:12:59.189Z, 1, 1022.586130965, 2025-07-01T04:12:06.189Z, 1, 60, 9.07, 2025-07-01T04:12:59.189Z, 1, 9.06, 2025-07-01T04:12:50.202Z, 1, 60, 28.1411, 2025-07-01T04:12:59.189Z, 1, 28.1065, 2025-07-01T04:12:06.189Z, 1, 60, 9.16, 2025-07-01T04:12:25.189Z, 1, 9.157, 2025-07-01T04:12:50.202Z, 1, 60, 22.569790697, 2025-07-01T04:12:59.189Z, 1, 22.541984937, 2025-07-01T04:12:06.189Z, 1, 60, 22.569797903, 2025-07-01T04:12:59.189Z, 1, 22.541992086, 2025-07-01T04:12:06.189Z, 1, 60, 1440.546, 2025-07-01T04:12:59.189Z, 1, 1440.489, 2025-07-01T04:12:06.189Z, 1, 60, 0.0949, 2025-07-01T04:12:28.203Z, 1, 0.0862, 2025-07-01T04:12:39.189Z, 1
2025-07-01T04:13:30.000Z, 60, 2.38943, 2025-07-01T04:13:11.189Z, 1, 2.38808, 2025-07-01T04:13:35.204Z, 1, 60, 1022.659774672, 2025-07-01T04:13:59.188Z, 1, 1022.614777567, 2025-07-01T04:13:00.193Z, 1, 60, 9.07, 2025-07-01T04:13:59.188Z, 1, 9.06, 2025-07-01T04:13:15.189Z, 1, 60, 28.1962, 2025-07-01T04:13:59.188Z, 1, 28.1422, 2025-07-01T04:13:00.193Z, 1, 60, 9.16, 2025-07-01T04:13:53.188Z, 1, 9.157, 2025-07-01T04:13:15.189Z, 1, 60, 22.615624381, 2025-07-01T04:13:59.188Z, 1, 22.570630618, 2025-07-01T04:13:00.193Z, 1, 60, 22.615631408, 2025-07-01T04:13:59.188Z, 1, 22.570637834, 2025-07-01T04:13:00.193Z, 1, 60, 1440.608, 2025-07-01T04:13:07.189Z, 1, 1440.384, 2025-07-01T04:13:44.189Z, 1, 60, 0.1029, 2025-07-01T04:13:07.189Z, 1, 0.0434, 2025-07-01T04:13:44.189Z, 1
2025-07-01T04:14:30.000Z, 60, 2.38983, 2025-07-01T04:14:08.188Z, 1, 2.38747, 2025-07-01T04:14:56.189Z, 1, 60, 1022.678514711, 2025-07-01T04:14:59.187Z, 1, 1022.660187536, 2025-07-01T04:14:01.189Z, 1, 60, 9.07, 2025-07-01T04:14:59.187Z, 1, 9.07, 2025-07-01T04:14:59.187Z, 1, 60, 28.2175, 2025-07-01T04:14:59.187Z, 1, 28.1967, 2025-07-01T04:14:01.189Z, 1, 60, 9.16, 2025-07-01T04:14:59.187Z, 1, 9.158, 2025-07-01T04:14:51.189Z, 1, 60, 22.6343479, 2025-07-01T04:14:59.187Z, 1, 22.616037201, 2025-07-01T04:14:01.189Z, 1, 60, 22.634354684, 2025-07-01T04:14:59.187Z, 1, 22.616044227, 2025-07-01T04:14:01.189Z, 1, 60, 1440.433, 2025-07-01T04:14:08.188Z, 1, 1440.222, 2025-07-01T04:14:59.187Z, 1, 60, 0.0495, 2025-07-01T04:14:08.188Z, 1, -0.0004, 2025-07-01T04:14:59.187Z, 1
2025-07-01T04:15:30.000Z, 60, 2.39044, 2025-07-01T04:15:31.188Z, 1, 2.38759, 2025-07-01T04:15:00.189Z, 1, 60, 1022.696873631, 2025-07-01T04:15:59.188Z, 1, 1022.679161227, 2025-07-01T04:15:00.189Z, 1, 60, 9.07, 2025-07-01T04:15:59.188Z, 1, 9.07, 2025-07-01T04:15:59.188Z, 1, 60, 28.2407, 2025-07-01T04:15:59.188Z, 1, 28.2183, 2025-07-01T04:15:00.189Z, 1, 60, 9.161, 2025-07-01T04:15:37.212Z, 1, 9.158, 2025-07-01T04:15:59.188Z, 1, 60, 22.652721184, 2025-07-01T04:15:59.188Z, 1, 22.634999246, 2025-07-01T04:15:00.189Z, 1, 60, 22.652728052, 2025-07-01T04:15:59.188Z, 1, 22.635006028, 2025-07-01T04:15:00.189Z, 1, 60, 1440.352, 2025-07-01T04:15:30.187Z, 1, 1440.222, 2025-07-01T04:15:01.190Z, 1, 60, 0.0238, 2025-07-01T04:15:25.188Z, 1, -0.0007, 2025-07-01T04:15:01.190Z, 1
2025-07-01T04:16:30.000Z, 60, 2.39001, 2025-07-01T04:16:00.187Z, 1, 2.38823, 2025-07-01T04:16:59.187Z, 1, 60, 1022.709405689, 2025-07-01T04:16:59.187Z, 1, 1022.697236766, 2025-07-01T04:16:00.187Z, 1, 60, 9.07, 2025-07-01T04:16:59.187Z, 1, 9.07, 2025-07-01T04:16:59.187Z, 1, 60, 28.2546, 2025-07-01T04:16:59.187Z, 1, 28.2411, 2025-07-01T04:16:00.187Z, 1, 60, 9.16, 2025-07-01T04:16:59.187Z, 1, 9.158, 2025-07-01T04:16:37.187Z, 1, 60, 22.66523331, 2025-07-01T04:16:59.187Z, 1, 22.653079222, 2025-07-01T04:16:00.187Z, 1, 60, 22.665239969, 2025-07-01T04:16:59.187Z, 1, 22.653086085, 2025-07-01T04:16:00.187Z, 1, 60, 1440.296, 2025-07-01T04:16:00.187Z, 1, 1440.129, 2025-07-01T04:16:59.187Z, 1, 60, 0.0087, 2025-07-01T04:16:00.187Z, 1, -0.0309, 2025-07-01T04:16:59.187Z, 1
2025-07-01T04:17:30.000Z, 60, 2.38885, 2025-07-01T04:17:21.193Z, 1, 2.38753, 2025-07-01T04:17:38.192Z, 1, 60, 1022.712997973, 2025-07-01T04:17:37.192Z, 1, 1022.699376453, 2025-07-01T04:17:59.192Z, 1, 60, 9.07, 2025-07-01T04:17:59.192Z, 1, 9.07, 2025-07-01T04:17:59.192Z, 1, 60, 28.2585, 2025-07-01T04:17:37.192Z, 1, 28.2427, 2025-07-01T04:17:59.192Z, 1, 60, 9.161, 2025-07-01T04:17:59.192Z, 1, 9.158, 2025-07-01T04:17:53.193Z, 1, 60, 22.66882198, 2025-07-01T04:17:37.192Z, 1, 22.655202138, 2025-07-01T04:17:59.192Z, 1, 60, 22.668828565, 2025-07-01T04:17:37.192Z, 1, 22.655208859, 2025-07-01T04:17:59.192Z, 1, 60, 1440.204, 2025-07-01T04:17:22.193Z, 1, 1440.068, 2025-07-01T04:17:37.192Z, 1, 60, -0.0118, 2025-07-01T04:17:22.193Z, 1, -0.0449, 2025-07-01T04:17:37.192Z, 1
2025-07-01T04:18:30.000Z, 60, 2.38824, 2025-07-01T04:18:00.192Z, 1, 2.38693, 2025-07-01T04:18:57.192Z, 1, 60, 1022.723754608, 2025-07-01T04:18:58.192Z, 1, 1022.699470002, 2025-07-01T04:18:00.192Z, 1, 60, 9.07, 2025-07-01T04:18:59.192Z, 1, 9.07, 2025-07-01T04:18:59.192Z, 1, 60, 28.271, 2025-07-01T04:18:58.192Z, 1, 28.2428, 2025-07-01T04:18:00.192Z, 1, 60, 9.16, 2025-07-01T04:18:57.192Z, 1, 9.158, 2025-07-01T04:18:39.194Z, 1, 60, 22.679578406, 2025-07-01T04:18:58.192Z, 1, 22.655305142, 2025-07-01T04:18:00.192Z, 1, 60, 22.679584887, 2025-07-01T04:18:58.192Z, 1, 22.655311857, 2025-07-01T04:18:00.192Z, 1, 60, 1440.173, 2025-07-01T04:18:00.192Z, 1, 1439.984, 2025-07-01T04:18:59.192Z, 1, 60, -0.0179, 2025-07-01T04:18:00.192Z, 1, -0.0664, 2025-07-01T04:18:58.192Z, 1
2025-07-01T04:19:30.000Z, 60, 2.38699, 2025-07-01T04:19:11.192Z, 1, 2.38658, 2025-07-01T04:19:58.191Z, 1, 60, 1022.722761741, 2025-07-01T04:19:01.192Z, 1, 1022.710721107, 2025-07-01T04:19:08.206Z, 1, 60, 9.07, 2025-07-01T04:19:59.191Z, 1, 9.07, 2025-07-01T04:19:59.191Z, 1, 60, 28.2698, 2025-07-01T04:19:01.192Z, 1, 28.2555, 2025-07-01T04:19:08.206Z, 1, 60, 9.16, 2025-07-01T04:19:59.191Z, 1, 9.158, 2025-07-01T04:19:56.191Z, 1, 60, 22.678585668, 2025-07-01T04:19:01.192Z, 1, 22.666548403, 2025-07-01T04:19:08.206Z, 1, 60, 22.678592152, 2025-07-01T04:19:01.192Z, 1, 22.666554959, 2025-07-01T04:19:08.206Z, 1, 60, 1440.043, 2025-07-01T04:19:08.206Z, 1, 1439.982, 2025-07-01T04:19:53.205Z, 1, 60, -0.0495, 2025-07-01T04:19:08.206Z, 1, -0.0661, 2025-07-01T04:19:53.205Z, 1
2025-07-01T04:20:30.000Z, 60, 2.38667, 2025-07-01T04:20:03.197Z, 1, 2.3861, 2025-07-01T04:20:44.196Z, 1, 60, 1022.730679508, 2025-07-01T04:20:18.198Z, 1, 1022.720945245, 2025-07-01T04:20:00.192Z, 1, 60, 9.07, 2025-07-01T04:20:59.191Z, 1, 9.06, 2025-07-01T04:20:39.211Z, 1, 60, 28.2789, 2025-07-01T04:20:18.198Z, 1, 28.2675, 2025-07-01T04:20:00.192Z, 1, 60, 9.16, 2025-07-01T04:20:16.192Z, 1, 9.157, 2025-07-01T04:20:39.211Z, 1, 60, 22.686498998, 2025-07-01T04:20:18.198Z, 1, 22.676768649, 2025-07-01T04:20:00.192Z, 1, 60, 22.686505392, 2025-07-01T04:20:18.198Z, 1, 22.676775124, 2025-07-01T04:20:00.192Z, 1, 60, 1439.978, 2025-07-01T04:20:00.192Z, 1, 1439.908, 2025-07-01T04:20:35.194Z, 1, 60, -0.0668, 2025-07-01T04:20:00.192Z, 1, -0.0846, 2025-07-01T04:20:35.194Z, 1
2025-07-01T04:21:30.000Z, 60, 2.38682, 2025-07-01T04:21:45.196Z, 1, 2.38626, 2025-07-01T04:21:59.193Z, 1, 60, 1022.723635489, 2025-07-01T04:21:59.193Z, 1, 1022.713929825, 2025-07-01T04:21:41.190Z, 1, 60, 9.07, 2025-07-01T04:21:57.198Z, 1, 9.06, 2025-07-01T04:21:59.193Z, 1, 60, 28.2705, 2025-07-01T04:21:59.193Z, 1, 28.2592, 2025-07-01T04:21:41.190Z, 1, 60, 9.159, 2025-07-01T04:21:48.198Z, 1, 9.157, 2025-07-01T04:21:59.193Z, 1, 60, 22.679466281, 2025-07-01T04:21:59.193Z, 1, 22.669764987, 2025-07-01T04:21:41.190Z, 1, 60, 22.679472708, 2025-07-01T04:21:59.193Z, 1, 22.669771504, 2025-07-01T04:21:41.190Z, 1, 60, 1440.014, 2025-07-01T04:21:43.192Z, 1, 1439.94, 2025-07-01T04:21:59.193Z, 1, 60, -0.0569, 2025-07-01T04:21:41.190Z, 1, -0.0757, 2025-07-01T04:21:59.193Z, 1
2025-07-01T04:22:30.000Z, 60, 2.38642, 2025-07-01T04:22:17.195Z, 1, 2.3851, 2025-07-01T04:22:58.194Z, 1, 60, 1022.738749123, 2025-07-01T04:22:59.194Z, 1, 1022.721564724, 2025-07-01T04:22:15.193Z, 1, 60, 9.07, 2025-07-01T04:22:53.191Z, 1, 9.06, 2025-07-01T04:22:59.194Z, 1, 60, 28.2879, 2025-07-01T04:22:59.194Z, 1, 28.2681, 2025-07-01T04:22:15.193Z, 1, 60, 9.159, 2025-07-01T04:22:06.193Z, 1, 9.156, 2025-07-01T04:22:58.194Z, 1, 60, 22.694571591, 2025-07-01T04:22:59.194Z, 1, 22.67739653, 2025-07-01T04:22:15.193Z, 1, 60, 22.694577851, 2025-07-01T04:22:59.194Z, 1, 22.677402979, 2025-07-01T04:22:15.193Z, 1, 60, 1439.957, 2025-07-01T04:22:15.193Z, 1, 1439.799, 2025-07-01T04:22:58.194Z, 1, 60, -0.0714, 2025-07-01T04:22:15.193Z, 1, -0.1106, 2025-07-01T04:22:58.194Z, 1
2025-07-01T04:23:30.000Z, 60, 2.38525, 2025-07-01T04:23:14.200Z, 1, 2.38481, 2025-07-01T04:23:59.199Z, 1, 60, 1022.746087907, 2025-07-01T04:23:14.200Z, 1, 1022.730805281, 2025-07-01T04:23:52.189Z, 1, 60, 9.07, 2025-07-01T04:23:18.190Z, 1, 9.06, 2025-07-01T04:23:59.199Z, 1, 60, 28.2967, 2025-07-01T04:23:14.200Z, 1, 28.2783, 2025-07-01T04:23:52.189Z, 1, 60, 9.158, 2025-07-01T04:23:18.190Z, 1, 9.155, 2025-07-01T04:23:50.198Z, 1, 60, 22.701908889, 2025-07-01T04:23:14.200Z, 1, 22.686628803, 2025-07-01T04:23:52.189Z, 1, 60, 22.701915118, 2025-07-01T04:23:14.200Z, 1, 22.686635087, 2025-07-01T04:23:52.189Z, 1, 60, 1439.819, 2025-07-01T04:23:52.189Z, 1, 1439.774, 2025-07-01T04:23:12.194Z, 1, 60, -0.1038, 2025-07-01T04:23:52.189Z, 1, -0.1181, 2025-07-01T04:23:14.200Z, 1
2025-07-01T04:24:30.000Z, 60, 2.38544, 2025-07-01T04:24:58.191Z, 1, 2.38466, 2025-07-01T04:24:17.196Z, 1, 60, 1022.740854931, 2025-07-01T04:24:22.191Z, 1, 1022.727212858, 2025-07-01T04:24:55.192Z, 1, 60, 9.06, 2025-07-01T04:24:59.194Z, 1, 9.06, 2025-07-01T04:24:59.194Z, 1, 60, 28.2903, 2025-07-01T04:24:22.191Z, 1, 28.2743, 2025-07-01T04:24:55.192Z, 1, 60, 9.157, 2025-07-01T04:24:58.191Z, 1, 9.155, 2025-07-01T04:24:49.188Z, 1, 60, 22.696685609, 2025-07-01T04:24:22.191Z, 1, 22.683044143, 2025-07-01T04:24:55.192Z, 1, 60, 22.696691839, 2025-07-01T04:24:22.191Z, 1, 22.683050484, 2025-07-01T04:24:55.192Z, 1, 60, 1439.869, 2025-07-01T04:24:57.191Z, 1, 1439.776, 2025-07-01T04:24:11.199Z, 1, 60, -0.092, 2025-07-01T04:24:57.191Z, 1, -0.1161, 2025-07-01T04:24:22.191Z, 1
2025-07-01T04:25:30.000Z, 60, 2.38552, 2025-07-01T04:25:14.199Z, 1, 2.38423, 2025-07-01T04:25:59.191Z, 1, 60, 1022.742743144, 2025-07-01T04:25:58.206Z, 1, 1022.726331314, 2025-07-01T04:25:28.198Z, 1, 60, 9.06, 2025-07-01T04:25:59.191Z, 1, 9.06, 2025-07-01T04:25:59.191Z, 1, 60, 28.2922, 2025-07-01T04:25:58.206Z, 1, 28.2731, 2025-07-01T04:25:28.198Z, 1, 60, 9.157, 2025-07-01T04:25:58.206Z, 1, 9.155, 2025-07-01T04:25:59.191Z, 1, 60, 22.698561174, 2025-07-01T04:25:58.206Z, 1, 22.682156948, 2025-07-01T04:25:28.198Z, 1, 60, 22.698567348, 2025-07-01T04:25:58.206Z, 1, 22.682163274, 2025-07-01T04:25:28.198Z, 1, 60, 1439.866, 2025-07-01T04:25:09.193Z, 1, 1439.727, 2025-07-01T04:25:58.206Z, 1, 60, -0.093, 2025-07-01T04:25:06.191Z, 1, -0.1273, 2025-07-01T04:25:58.206Z, 1
2025-07-01T04:26:30.000Z, 60, 2.38416, 2025-07-01T04:26:00.188Z, 1, 2.38352, 2025-07-01T04:26:51.188Z, 1, 60, 1022.745849967, 2025-07-01T04:26:27.191Z, 1, 1022.737925854, 2025-07-01T04:26:10.199Z, 1, 60, 9.06, 2025-07-01T04:26:59.189Z, 1, 9.06, 2025-07-01T04:26:59.189Z, 1, 60, 28.2957, 2025-07-01T04:26:27.191Z, 1, 28.2863, 2025-07-01T04:26:10.199Z, 1, 60, 9.156, 2025-07-01T04:26:55.196Z, 1, 9.153, 2025-07-01T04:26:21.196Z, 1, 60, 22.701680023, 2025-07-01T04:26:27.191Z, 1, 22.693753509, 2025-07-01T04:26:10.199Z, 1, 60, 22.701686146, 2025-07-01T04:26:27.191Z, 1, 22.693759682, 2025-07-01T04:26:10.199Z, 1, 60, 1439.729, 2025-07-01T04:26:00.188Z, 1, 1439.683, 2025-07-01T04:26:47.194Z, 1, 60, -0.1254, 2025-07-01T04:26:09.192Z, 1, -0.137, 2025-07-01T04:26:27.191Z, 1
2025-07-01T04:27:30.000Z, 60, 2.38455, 2025-07-01T04:27:31.203Z, 1, 2.38378, 2025-07-01T04:27:00.195Z, 1, 60, 1022.74064014, 2025-07-01T04:27:09.188Z, 1, 1022.722155332, 2025-07-01T04:27:38.186Z, 1, 60, 9.06, 2025-07-01T04:27:59.194Z, 1, 9.06, 2025-07-01T04:27:59.194Z, 1, 60, 28.2897, 2025-07-01T04:27:09.188Z, 1, 28.2678, 2025-07-01T04:27:38.186Z, 1, 60, 9.156, 2025-07-01T04:27:43.195Z, 1, 9.153, 2025-07-01T04:27:56.194Z, 1, 60, 22.696468321, 2025-07-01T04:27:09.188Z, 1, 22.677993998, 2025-07-01T04:27:38.186Z, 1, 60, 22.696474504, 2025-07-01T04:27:09.188Z, 1, 22.678000297, 2025-07-01T04:27:38.186Z, 1, 60, 1439.83, 2025-07-01T04:27:38.186Z, 1, 1439.717, 2025-07-01T04:27:00.195Z, 1, 60, -0.0984, 2025-07-01T04:27:38.186Z, 1, -0.1283, 2025-07-01T04:27:02.195Z, 1
